#                 Img pair name                            |      DOB        |        FDT     |      ARt    |     XBPt   |       CHt    |       BGt      |    AR%    |    XBP%      |     CH%   |      BG%     |    n_AR    |     nXBP    |     nCH    |    XBPa   |   conversion%  |   shape
comp_XRT20080322_062707.5.fitscomp_XRT20080322_062729.5.fits 2008.227977 1025382.4327692636 0.0 1113737.4877805305 930758.7818450476 1024368.4169563133 0.0 4.380744053621527 2.508260082256502 93.11550266679063 0 186 9 25299 99.93 1024
comp_XRT20080323_060106.5.fitscomp_XRT20080323_060128.5.fits 2008.230666 1037715.1165839435 1312750.5877744174 1123323.7187352784 956604.788803153 1033761.6513710988 1.000876649459887 4.411593566006335 2.274633596581541 92.31289618795222 1 170 15 25549 99.87 1024
comp_XRT20080327_061737.7.fitscomp_XRT20080327_061755.2.fits 2008.241648 1108917.8633857016 1636194.8043816993 1154160.588407376 1000356.7813034051 1094422.8882820397 4.787475003415897 1.7263306987682403 3.907570408333865 89.57862388948199 3 98 3 10343 99.34 1024
comp_XRT20080329_060206.4.fitscomp_XRT20080329_060223.9.fits 2008.247095 1131326.2821754285 1642364.0516242112 1225400.0682451846 995022.6819717785 1111840.9424149634 5.662158005136645 1.4598330702087725 2.0608803558201436 90.81712856883443 3 77 5 8362 99.73 1024
comp_XRT20080330_063135.5.fitscomp_XRT20080330_063153.0.fits 2008.249888 1149000.7450147811 1740726.7254508669 1237987.7990645445 1046111.6892451047 1125199.5430371538 5.902113431709307 1.5387671551535458 2.0598707601159703 90.49924865302121 3 68 10 8826 99.34 1024
comp_XRT20080331_060335.9.fitscomp_XRT20080331_060353.4.fits 2008.252572 1120600.6618030795 1689780.6294813782 1193524.7365982193 1003083.8692886928 1098709.2183942008 5.646502921926468 1.3835050495697552 1.3790092308236994 91.59098279768 3 74 9 8065 99.8 1024
comp_XRT20080401_060805.5.fitscomp_XRT20080401_060823.0.fits 2008.253951 1093378.8293381587 1581488.1255440738 1166354.3164998377 957964.7881958145 1076640.3990182695 5.3326115979340925 2.014599562601908 2.634440742222421 90.01834809724153 3 100 11 11727 99.81 1024
comp_XRT20080402_054137.4.fitscomp_XRT20080402_054155.0.fits 2008.256637 1061698.591188498 1479145.9110821306 1127406.8839518281 956750.0473808919 1048563.3409390748 4.970907602266488 2.2824248343335327 3.8500794598776222 88.89658810352235 3 106 10 13356 99.88 1024
comp_XRT20080403_060206.8.fitscomp_XRT20080403_060224.3.fits 2008.259415 1054783.8839629851 1623483.5434703173 1112676.4664641877 959751.9186172233 1041877.2947789534 3.967573539395252 2.625803509499371 4.263459554189064 89.14316339691626 2 126 13 15458 99.82 1024
comp_XRT20080404_062208.7.fitscomp_XRT20080404_062226.2.fits 2008.262191 1037002.4680268591 1402768.0357048186 1132926.1680250128 956242.9973068659 1029150.4824285468 3.2734530260421066 2.9981134726796617 5.102085466178978 88.62968983283697 1 161 19 17040 99.81 1024
comp_XRT20080405_055536.2.fitscomp_XRT20080405_055553.7.fits 2008.264878 1021299.8390144772 1431320.9899014009 1118135.0500174125 942568.2360514682 1015947.1600731012 2.0436847503299584 3.738113703604785 5.274380861009784 88.94382068505551 1 154 18 21204 99.82 1024
comp_XRT20080407_053206.7.fitscomp_XRT20080407_053224.2.fits 2008.27031 1003644.6243642409 1120739.211429811 1079850.875524481 920531.5766289623 1004168.3106070491 0.26084269379075253 4.331651681880038 4.214293453956248 91.19321217037293 1 191 9 24991 99.78 1024
comp_XRT20080408_060805.9.fitscomp_XRT20080408_060823.4.fits 2008.273116 1009557.4826297 0.0 1101424.0746821605 924422.0176192282 1009106.6202398556 0.0 4.7489390990137235 3.856365482782519 91.39560510542253 0 182 4 27043 99.86 1024
comp_XRT20080409_061207.5.fitscomp_XRT20080409_061225.0.fits 2008.275861 1010880.7581110102 0.0 1114035.2437262915 913157.8038962904 1010571.8461548731 0.0 3.942485235113344 3.145818835406438 92.91169592948023 0 189 6 22228 99.88 1024
comp_XRT20080410_054607.0.fitscomp_XRT20080410_054624.5.fits 2008.27855 1008599.1052092738 0.0 1103024.718806547 912690.366868768 1008894.1192191134 0.0 3.823321358712565 3.374011201164932 92.80287255715305 0 225 9 21724 99.88 1024
comp_XRT20080411_060206.8.fitscomp_XRT20080411_060228.8.fits 2008.281318 1001435.331187131 0.0 1090392.5909601122 897647.3371507315 1002639.7059366421 0.0 3.315300446544874 3.3074053680431996 93.38267337523786 0 189 5 18935 99.96 1024
comp_XRT20080412_062606.3.fitscomp_XRT20080412_062628.3.fits 2008.284101 1010473.4273732485 1178254.859028756 1108783.2665195107 904553.158715842 1012183.9648516752 0.31927078776396767 3.0614516260693656 4.042433758849921 92.57684382731676 1 177 5 17190 99.93 1024
comp_XRT20080413_060006.3.fitscomp_XRT20080413_060028.3.fits 2008.28679 999824.4938606538 1139449.419723852 1090875.9570054896 901176.863320662 998906.852732456 0.4523166883270005 4.144105336273662 2.889788786985244 92.51378918841401 1 151 4 23408 99.96 1024
comp_XRT20080414_060238.3.fitscomp_XRT20080414_060300.3.fits 2008.289532 1003402.8290666866 1206865.8413964598 1078513.2517312805 903618.0109676195 1004074.6756919129 0.7439301632419901 3.2809591904221813 3.7636488977099614 92.21146174862587 1 177 3 18803 99.91 1024
comp_XRT20080416_055809.2.fitscomp_XRT20080416_055826.7.fits 2008.295 1017752.1998591315 1207590.1343066588 1103836.3253008705 927154.600083473 1017719.558548903 0.5380583574813604 4.15675190561324 4.095972725929895 91.23284595676397 1 176 5 23580 99.79 1024
comp_XRT20080417_061638.6.fitscomp_XRT20080417_061656.1.fits 2008.297772 1025180.1834238089 1221810.6363530792 1105650.5301592087 931827.1307282264 1024992.2153635254 0.529537770790096 3.5354104312041024 3.2135789189646635 92.74325270581494 1 175 5 20171 99.8 1024
comp_XRT20080419_060208.3.fitscomp_XRT20080419_060225.8.fits 2008.303221 1026053.8734663253 1268104.2208869276 1109967.503179677 948954.5752182852 1020136.3338474851 2.414156465110796 2.924890233585498 1.7605060818341782 92.90044721946954 3 150 5 16664 99.97 1024
comp_XRT20080420_063036.9.fitscomp_XRT20080420_063054.9.fits 2008.306012 1042585.3090021461 1342140.6594565767 1143864.483436123 978797.0171838206 1034917.8751845454 2.4704290452772693 3.06589950336455 2.129150481369851 92.33452096998828 3 143 10 17222 99.96 1024
comp_XRT20080425_062105.7.fitscomp_XRT20080425_062123.7.fits 2008.319684 1115282.45092098 1403846.1489731623 1176572.2842367226 1015788.3314235546 1107169.0979236856 3.6322348974642162 1.7860899149543024 1.6172940580845865 92.96438112949691 4 114 4 10426 99.88 1024
comp_XRT20080427_060207.4.fitscomp_XRT20080427_060225.4.fits 2008.325124 1090691.4518038002 1403106.1963612179 1148373.0033291972 960851.0254134104 1081549.1278688784 3.4765190269944775 2.293343146909649 0.7321362891782526 93.49800153691761 4 119 8 13419 99.93 1024
comp_XRT20080427_110114.8.fitscomp_XRT20080427_110059.3.fits 2008.325692 1083068.1873124815 1376557.0771612995 1171589.716109712 942669.527127421 1074912.898590106 3.1890080130252367 2.554276913924437 1.1162783149955589 93.14043675805482 3 139 6 14681 99.94 1024
comp_XRT20080428_053136.8.fitscomp_XRT20080428_053154.8.fits 2008.327802 1076052.0128718764 1349511.9242481291 1167206.859828091 942567.7997392638 1069925.32296366 2.9958544308992217 2.079677343256826 1.6625060704889814 93.26196215535496 3 119 10 11812 99.93 1024
comp_XRT20080430_061605.7.fitscomp_XRT20080430_061623.7.fits 2008.333364 1034332.5950436058 1272384.7792672445 1115835.6510702511 904999.5364418991 1030056.2948452223 2.338749926972874 3.1662250087038886 1.9928921774421233 92.50213288688118 2 153 13 18085 99.94 1024
comp_XRT20080501_054507.1.fitscomp_XRT20080501_054525.1.fits 2008.337412 1016511.465918559 1226451.1478979462 1116162.5673316512 898084.0378155967 1012006.0639384222 2.097141061152334 3.0641655371559975 1.6507744764294192 93.1879189252623 1 165 15 17198 99.96 1024
comp_XRT20080502_060209.0.fitscomp_XRT20080502_060228.0.fits 2008.340182 1011465.8134300942 1216352.006592004 1099823.790624679 925945.9597079013 1007101.347525584 2.187210759137915 2.6981621297748317 1.9652101230794004 93.14941698800786 3 145 14 15429 99.95 1024
comp_XRT20080503_063008.6.fitscomp_XRT20080503_063027.6.fits 2008.342973 1003450.8818732529 1220439.4513961994 1101812.5447285722 938520.6004110967 1000233.7860492816 0.8131743123499773 3.4432051007371256 2.1831742164223558 93.56044637049058 3 165 12 19497 99.94 1024
comp_XRT20080504_055906.0.fitscomp_XRT20080504_055925.0.fits 2008.345652 1001187.4131118503 1414184.598069581 1108920.2833274435 921143.5701597171 998671.0526858141 0.31818958069180026 3.054795420520953 1.7330509625975759 94.89396403618964 1 163 14 17153 99.97 1024
comp_XRT20080505_060706.1.fitscomp_XRT20080505_060725.2.fits 2008.348405 995500.7132476569 1198759.2303622817 1087457.6461521736 906172.2106941877 992332.0662893342 0.8192000396770267 3.5565419852330646 1.4080530747818005 94.21620490030811 2 172 9 20067 99.97 1024
comp_XRT20080507_055739.0.fitscomp_XRT20080507_055758.0.fits 2008.353862 1015650.1124593136 1235545.4201814602 1110010.8089002236 921440.581313587 1011365.6139178806 1.153358748955339 3.3879058580610564 0.9068235161062331 94.55191187687731 2 142 10 19281 99.98 1024
comp_XRT20080508_061836.9.fitscomp_XRT20080508_061855.9.fits 2008.356639 1011411.4736401737 1238400.001984082 1105828.7107656444 913214.4640580238 1007637.3552379924 0.8159805114768723 3.659143555535236 1.003973092790811 94.52090284019707 2 161 10 20816 99.98 1024
comp_XRT20080509_054938.9.fitscomp_XRT20080509_054957.9.fits 2008.359322 1015694.2680506537 1288456.946793115 1104497.6007581337 902200.2307330265 1012369.4233302335 0.6137267062192241 4.030126046461442 1.149121326820982 94.20702592049834 2 165 6 23050 99.97 1024
comp_XRT20080510_060208.1.fitscomp_XRT20080510_060227.1.fits 2008.362085 1019221.5722229372 1278597.4062605214 1109779.4645372906 900187.4421864351 1016985.0347313101 0.6561253544515957 3.8031671788461736 1.794367957715917 93.74633950898634 2 159 4 21724 99.98 1024
comp_XRT20080511_063507.7.fitscomp_XRT20080511_063526.7.fits 2008.364885 1009607.3473828204 1266628.784905975 1099260.2361097785 873545.2607757446 1009223.8145911418 0.7577973669900616 3.67839887543544 2.6831640327312867 92.8850494130748 2 166 6 20991 99.87 1024
comp_XRT20080514_054008.5.fitscomp_XRT20080514_054026.5.fits 2008.372994 1023316.2917308403 1316369.4496559037 1115407.5868751355 921084.228696301 1020188.5405575322 0.6805838669688251 3.3983817700495953 1.278787517808379 94.64224684517319 2 160 8 19382 99.93 1024
comp_XRT20080517_055405.1.fitscomp_XRT20080517_055423.1.fits 2008.381234 1045594.4793439992 1381155.274026797 1129664.9824770687 955588.8700217028 1037569.2797296569 2.4278638133919794 3.0794205943324955 1.0198885764629402 93.47282701581256 4 126 9 17728 99.98 1024
comp_XRT20080518_060437.3.fitscomp_XRT20080518_060455.3.fits 2008.383991 1060958.7348697498 1537072.9807803815 1128426.721951651 980107.0063412387 1052484.8792894736 2.544032784370021 2.1289626099968957 1.9855664551439365 93.3414381504891 4 110 10 12442 99.91 1024
comp_XRT20080519_053008.5.fitscomp_XRT20080519_053026.5.fits 2008.386664 1068614.7734251595 1371536.9993368224 1165541.5433086616 971401.8333601098 1064883.627762705 1.8112474010789466 2.236029411213982 2.5865633444031912 93.36615984330389 3 120 8 12749 99.96 1024
comp_XRT20080520_060607.6.fitscomp_XRT20080520_060625.6.fits 2008.389471 1075559.0925221334 1303545.3279448738 1180157.3806090928 961259.9277900695 1073503.3794319066 1.4397662280710504 2.719255541856983 2.6437100743329176 93.19726815573902 2 161 14 15402 99.9 1024
comp_XRT20080521_061908.3.fitscomp_XRT20080521_061926.3.fits 2008.392233 1079969.8974208038 1269025.7003058537 1165571.0782077513 958271.8111422054 1077793.8088299283 1.7411057172149433 3.0406401738856323 2.323970015342773 92.89428409355666 3 133 10 17354 99.91 1024
comp_XRT20080523_060208.3.fitscomp_XRT20080523_060226.3.fits 2008.397677 1079779.1996221384 1277707.9676019873 1163567.8817746756 991014.263630431 1076844.9588620088 1.3426436831426227 2.6900860029749643 1.6144288869494767 94.35284142693286 2 143 8 15381 99.94 1024
comp_XRT20080524_063337.9.fitscomp_XRT20080524_063355.9.fits 2008.400473 1068490.7334344073 1246190.2445975945 1163438.5160624278 955944.5940835702 1065213.4541606037 1.2838833912802357 2.8288980023261017 1.0372664929013165 94.84995211349238 2 122 7 16011 99.96 1024
comp_XRT20080525_055807.1.fitscomp_XRT20080525_055825.1.fits 2008.403145 1059323.8848914963 1232624.5397898292 1153593.0853953746 961048.1251571077 1056369.9714833826 1.4007438445050433 2.3963674823305525 1.2442118162867235 94.95867685687767 2 154 5 13560 99.95 1024
comp_XRT20080527_053437.4.fitscomp_XRT20080527_053455.4.fits 2008.408575 1020789.4147710194 1175608.471754666 1123588.44511098 890581.275794702 1019210.1922650904 1.0663245394737484 3.100465455215968 1.9052370279969004 93.92797297731332 2 174 6 17359 99.96 1024
comp_XRT20080528_055608.3.fitscomp_XRT20080528_055626.3.fits 2008.411354 1017877.4151896978 1215909.3556409245 1116905.4488088868 937116.6434495782 1014161.1322326799 1.6662928088935467 2.6009984414501175 1.8323135985032424 93.90039515115315 2 160 10 14609 99.96 1024
comp_XRT20080529_083707.8.fitscomp_XRT20080529_083725.8.fits 2008.414398 1001431.3098107969 1155089.4858396656 1102185.273570594 902927.9962210404 997945.3392379989 1.651513022587928 3.3223163955590875 1.8130491124959462 93.21312146935708 2 176 13 18601 99.95 1024
comp_XRT20080531_175507.6.fitscomp_XRT20080531_175525.6.fits 2008.420935 993998.5031306718 1144872.3168123073 1081634.1891645421 915325.1562565941 991815.4195738679 0.5081408802711338 2.900037798179458 1.0665219937127868 95.5252993278366 1 192 14 16425 99.96 1024
comp_XRT20080601_063808.7.fitscomp_XRT20080601_063826.7.fits 2008.421017 983081.4109388809 0.0 1094122.6751385462 877326.8067289352 981118.121054799 0.0 3.4248603451788666 1.3019247555435824 95.2732148992775 0 182 13 18959 99.93 1024
comp_XRT20080601_181508.4.fitscomp_XRT20080601_181526.4.fits 2008.422342 990535.416149522 1049054.6202074199 1094736.9684137078 911829.5000955049 988238.74477494 0.221541857178984 3.064646433594545 0.9441380287645667 95.76967368046188 1 186 14 17087 99.95 1024
comp_XRT20080602_060134.9.fitscomp_XRT20080602_060152.9.fits 2008.423684 979880.0034705022 0.0 1101666.130904436 867841.3830007598 977674.6539465411 0.0 3.0839410591762895 0.964224322618937 95.95183461820478 0 191 13 16906 99.97 1024
comp_XRT20080603_061434.0.fitscomp_XRT20080603_061452.0.fits 2008.426447 991092.6420299127 0.0 1093671.5877168775 873918.7517491394 988895.3725101042 0.0 4.080133026666416 1.2859422493806199 94.63392472395299 0 169 11 22775 99.91 1024
comp_XRT20080603_180733.6.fitscomp_XRT20080603_180751.6.fits 2008.427802 989910.5430242551 0.0 1101827.713624846 876849.92296184 987487.4247615625 0.0 3.9249532187210354 1.2880710314346322 94.78697574984436 0 174 15 21735 99.97 1024
comp_XRT20080604_053833.2.fitscomp_XRT20080604_053851.2.fits 2008.429116 995845.3850169755 0.0 1110476.7842896592 899120.4442345116 993762.003044661 0.0 3.5480744681679317 1.5552606832488352 94.89666484858327 0 166 12 19611 99.97 1024
comp_XRT20080604_182902.9.fitscomp_XRT20080604_182920.9.fits 2008.430582 993038.0857579438 0.0 1111197.2606565778 883830.6096222112 992027.7232971486 0.0 2.9249366829905328 1.7315895135028223 95.34408192411105 0 175 11 16109 99.96 1024
comp_XRT20080605_060034.5.fitscomp_XRT20080605_060052.5.fits 2008.431896 1000577.4334597085 0.0 1098068.2268508915 876141.8622769202 999969.0259599271 0.0 3.4687497168537753 1.7624097739589708 94.76884050918729 0 172 5 19473 99.93 1024
comp_XRT20080605_180203.8.fitscomp_XRT20080605_180221.8.fits 2008.433269 998742.3036495278 1129323.916732709 1096788.771662126 874116.386120032 998539.7567595046 0.22130149650688483 3.003973074220961 1.918007089509061 94.86414929901132 1 168 6 16856 99.95 1024
comp_XRT20080606_062903.5.fitscomp_XRT20080606_062921.5.fits 2008.434689 998197.8835078105 1162873.0811860329 1086924.536846999 878244.5075741225 997148.7691446831 0.4253373358052785 2.853760227713877 1.412414353917224 95.30848808256367 1 148 9 16151 99.96 1024
comp_XRT20080606_180603.2.fitscomp_XRT20080606_180621.2.fits 2008.436014 1000379.0449399219 1292179.9686075726 1108027.133489991 883937.7415489062 998039.8822849273 0.309770445277709 3.2460766837122277 1.2304181512131975 95.21397379210308 1 172 4 18062 99.96 1024
comp_XRT20080607_055204.2.fitscomp_XRT20080607_055222.2.fits 2008.437356 1000626.0102726528 1256198.2201173236 1088532.4572392565 877186.5413288309 998316.6269682016 0.3442395021422272 3.8442607904246118 1.147665589734723 94.66383411769843 1 173 5 21767 99.91 1024
comp_XRT20080608_060535.8.fitscomp_XRT20080608_060553.8.fits 2008.440119 1006556.8370669076 1127664.0249703687 1093258.2231580433 891087.4783357098 1004410.1458175753 0.288834115826764 3.445728213907636 0.7731959789371237 95.49224169132846 1 181 5 19553 99.97 1024
comp_XRT20080608_175933.4.fitscomp_XRT20080608_175951.4.fits 2008.441477 1007720.5308812904 1079852.4926204213 1095040.102254385 911220.5582952797 1005391.2818781919 0.4183947977921843 3.160933842783184 0.5466080261475401 95.87406333327714 1 166 8 17925 99.95 1024
comp_XRT20080609_052903.5.fitscomp_XRT20080609_052921.5.fits 2008.442788 1010213.065370991 1082107.035445829 1106328.7380221004 901673.1555167757 1007488.1058468047 0.48699448390370464 3.269014843657361 0.4763198757918434 95.7676707966471 1 200 7 18397 99.96 1024
comp_XRT20080609_181936.2.fitscomp_XRT20080609_181954.2.fits 2008.444252 1011127.3350625716 1160072.1490687786 1117224.6393564777 925643.2449831561 1007704.162950442 0.2639315697161727 3.609114653366924 0.5630248065444364 95.56392897037249 1 152 6 20134 99.98 1024
comp_XRT20080610_060504.6.fitscomp_XRT20080610_060522.6.fits 2008.445595 1009296.2665541894 1642455.3308973014 1078537.9984584241 923019.5208254292 1005107.1294584969 0.8057212951776787 2.793355041099961 0.987067610469454 95.4138560532529 1 165 9 16108 99.95 1024
comp_XRT20080610_180103.7.fitscomp_XRT20080610_180121.7.fits 2008.446956 1009695.3133710229 1403559.1205305986 1112105.4728957124 946746.5453375138 1004971.1296329852 0.9851456830200099 2.8057514257563185 1.3361778318388209 94.87292505938485 1 167 9 15697 99.95 1024
comp_XRT20080611_061933.3.fitscomp_XRT20080611_061951.3.fits 2008.448359 1004767.24753279 1262377.2191088789 1103367.712129503 950479.8946220297 1000344.8355430404 1.3279368559975893 2.5105958800459525 1.3326616148262969 94.82880564913009 2 178 9 14088 99.95 1024
comp_XRT20080611_175803.1.fitscomp_XRT20080611_175821.1.fits 2008.449688 1007001.3409384306 1275800.8045372805 1102308.571962586 950943.8371663518 1003251.291990944 1.0317784535393855 2.7706989290741872 1.7635586482586296 94.43396396912787 1 166 13 15596 99.94 1024
comp_XRT20080612_054302.4.fitscomp_XRT20080612_054320.5.fits 2008.451029 1013490.9114655483 1333117.8805398182 1112026.2936309457 952266.2515081223 1010321.8106197495 1.0040765427428446 2.775458719084604 3.0225452243740394 93.19791951379857 1 162 12 15578 99.89 1024
comp_XRT20080613_060205.2.fitscomp_XRT20080613_060223.2.fits 2008.453803 1021248.9818117443 1396773.6035954342 1108289.0782039904 941877.4586962828 1018856.764417162 1.0109508925005004 3.152081812383304 3.588283870243272 92.25406992092455 1 171 7 17899 99.95 1024
comp_XRT20080614_063334.2.fitscomp_XRT20080614_063352.2.fits 2008.456599 1033023.7388991815 1345115.0813540933 1128810.3200401575 956444.7384685677 1031316.8697831595 0.9262746892189165 2.825531499863553 3.7670880997600706 92.48110571115753 1 169 10 15932 99.94 1024
comp_XRT20080614_181008.0.fitscomp_XRT20080614_181026.0.fits 2008.457925 1036505.3832366666 1353841.4638460078 1128079.4582936696 955281.7011724974 1035050.7384929338 0.8646258457775944 3.4017030158239585 4.1169660722523895 91.61670506614608 1 162 6 19255 99.92 1024
comp_XRT20080615_055706.9.fitscomp_XRT20080615_055724.9.fits 2008.459269 1039492.3832521625 1349540.0233551492 1136787.3195018836 948727.3097324438 1038741.3545409897 0.5453598481189678 3.6415297380249476 3.8725471873593897 91.94056322649665 1 179 7 20515 99.93 1024
comp_XRT20080617_053336.7.fitscomp_XRT20080617_053354.7.fits 2008.464699 1055646.6231604463 1306421.5835631748 1136232.0231516361 941087.6265402365 1054794.4918671788 1.2824776625884675 3.1971631228645854 3.2728783584612247 92.24748085608573 2 158 10 18296 99.9 1024
comp_XRT20080617_182338.4.fitscomp_XRT20080617_182357.9.fits 2008.466163 1057117.2481157016 1262233.454977715 1153593.7305002087 943488.5504973234 1055170.2261640849 1.1387190742976498 2.797594639082694 2.03856668257777 94.02511960404189 1 149 11 15801 99.97 1024
comp_XRT20080618_055507.0.fitscomp_XRT20080618_055526.5.fits 2008.467479 1051316.3415928883 1232830.1105655385 1141224.9645415703 925793.6148263271 1048576.6323183386 1.2152444525292851 3.6639135530757696 1.650117411946173 93.47342924528208 2 145 12 20799 99.95 1024
comp_XRT20080618_180208.4.fitscomp_XRT20080618_180227.9.fits 2008.468861 1047448.7538857174 1228472.0608302944 1133364.7843314952 902982.7327324332 1044827.7485538289 1.2526863414167682 2.70536306316234 0.9445596702629778 95.09739092515788 2 165 12 15410 99.97 1024
comp_XRT20080619_062406.5.fitscomp_XRT20080619_062426.0.fits 2008.470272 1054645.84624048 1239922.969947856 1124950.5087247065 960467.6155442782 1050716.8539302533 1.2680699589284132 3.353858123516397 0.44991194213596053 94.92815997541926 2 148 7 19380 99.97 1024
comp_XRT20080620_174107.7.fitscomp_XRT20080620_174126.7.fits 2008.474297 1052921.8344911037 1293859.6039152516 1132514.2662058861 940009.9581830191 1048519.5380660883 1.1827401878587682 3.3697585653725186 0.48590663635304665 94.96159461041562 1 143 4 19312 99.98 1024
comp_XRT20080621_060205.3.fitscomp_XRT20080621_060224.3.fits 2008.475705 1049579.5876862206 1266100.8727698587 1141289.6421854873 957530.5138011472 1046067.852801883 1.1630021893348328 2.315799403527043 0.6569680685210421 95.86423033861713 1 138 4 13128 99.98 1024
